"date","RH","CM","CT","num_infect"
1958-01-26 03:00:00,95.3453,0.000116825,293.102,0.14
1958-01-26 09:00:00,90.9351,4.11868e-05,291.272,0.05
1958-01-26 15:00:00,70.2555,-8.47033e-22,298.086,0
1958-01-26 21:00:00,69.9868,0,301.368,0
1958-01-27 03:00:00,87.4181,7.34329e-05,293.909,0.27
1958-01-27 09:00:00,87.9452,5.28693e-05,292.147,0.18
1958-01-27 15:00:00,81.9168,-4.23516e-22,299.172,0
1958-01-27 21:00:00,74.1673,-4.23516e-22,300.614,0
1958-01-28 03:00:00,94.0736,0.000113189,293.471,0.19
1958-01-28 09:00:00,85.2995,0.00010094,290.686,0.01
1958-01-28 15:00:00,75.0056,-2.11758e-22,298.06,0
1958-01-28 21:00:00,73.3311,-2.11758e-22,300.283,0
1958-01-29 03:00:00,95.6822,0.000117332,293.19,0.15
1958-01-29 09:00:00,85.6143,0.000106752,290.223,0
1958-01-29 15:00:00,74.9451,-8.47033e-22,297.782,0
1958-01-29 21:00:00,73.4546,-4.23516e-22,300.031,0
1958-01-30 03:00:00,90.5362,9.61125e-05,292.481,0.08
1958-01-30 09:00:00,86.0233,9.90927e-05,289.684,0
1958-01-30 15:00:00,85.8131,-8.47033e-22,297.919,0
1958-01-30 21:00:00,77.211,-4.23516e-22,299.314,0
1958-01-31 03:00:00,92.861,0.000109881,292.516,0.08
1958-01-31 09:00:00,89.8782,5.04553e-05,292.026,0.15
1958-01-31 15:00:00,95.3284,5.31375e-05,295,3.37
1958-01-31 21:00:00,80.0915,0,297.537,0
1958-02-01 03:00:00,94.5129,9.39667e-05,292.543,0.08
1958-02-01 09:00:00,90.4548,5.68628e-05,291.277,0.05
1958-02-01 15:00:00,95.6611,1.38879e-05,295.626,4.46
1958-02-01 21:00:00,78.5239,0,298.515,0
1958-02-02 03:00:00,92.7708,5.49853e-05,292.802,0.11
1958-02-02 09:00:00,92.4978,7.33137e-05,292.008,0.15
1958-02-02 15:00:00,93.5265,4.41074e-06,294.065,1.99
1958-02-02 21:00:00,86.6959,0,295.332,0
1958-02-03 03:00:00,97.4716,0.000491887,293.083,0.14
1958-02-03 09:00:00,95.7671,0.000501007,292.377,0.23
1958-02-03 15:00:00,97.8251,0.000460535,292.557,0.58
1958-02-03 21:00:00,96.7798,0.000431836,292.232,0.66
